SMPDB_ID	HMDB_ID
PW_C001026	HMDB0001330
PW_C000991	HMDB0001280
PW_C000358	HMDB0000472
PW_C000178	HMDB0000259
PW_C002047	HMDB0004073
PW_C000609	HMDB0000763
PW_C002060	HMDB0004096
PW_C002055	HMDB0004086
PW_C008092	HMDB0012819
PW_C002048	HMDB0004076
PW_C002049	HMDB0004077
PW_C000956	HMDB0001238
PW_C001074	HMDB0001389
PW_C002052	HMDB0004081
PW_C002112	HMDB0004259
PW_C002132	HMDB0004369
PW_C008135	HMDB0012948
PW_C000207	HMDB0000303
PW_C000926	HMDB0001190
PW_C000128	HMDB0000197
PW_C002133	HMDB0004370
PW_C001448	HMDB0002152
PW_C001048	HMDB0001358
PW_C002665	HMDB0006216
PW_C004838	HMDB0008790
PW_C001948	HMDB0003648
PW_C000059	HMDB0000086
PW_C001935	HMDB0003598
PW_C000209	HMDB0000305
PW_C003195	HMDB0007144
PW_C029134	HMDB0048523
PW_C002666	HMDB0006217
PW_C000437	HMDB0000561
PW_C002667	HMDB0006218
PW_C001600	HMDB0002369
PW_C001227	HMDB0001852
PW_C007859	HMDB0012329
PW_C007207	HMDB0011618
PW_C001786	HMDB0003141
PW_C002690	HMDB0006254
PW_C002706	HMDB0006285
PW_C007979	HMDB0012452
PW_C007978	HMDB0012451
PW_C000835	HMDB0001060
PW_C000109	HMDB0000167
PW_C000543	HMDB0000691
PW_C000258	HMDB0000357
PW_C006728	HMDB0010720
PW_C006725	HMDB0010717
PW_C006726	HMDB0010718
PW_C006727	HMDB0010719
PW_C000412	HMDB0000535
PW_C006729	HMDB0010721
PW_C006730	HMDB0010722
PW_C001204	HMDB0001568
PW_C000366	HMDB0000482
PW_C006731	HMDB0010724
PW_C006732	HMDB0010725
PW_C006733	HMDB0010726
PW_C000391	HMDB0000511
PW_C006734	HMDB0010727
PW_C006735	HMDB0010728
PW_C006736	HMDB0010729
PW_C006737	HMDB0010730
PW_C006738	HMDB0010731
PW_C006739	HMDB0010732
PW_C000643	HMDB0000806
PW_C006740	HMDB0010733
PW_C006741	HMDB0010734
PW_C006742	HMDB0010735
PW_C003022	HMDB0006971
PW_C005831	HMDB0009783
PW_C006015	HMDB0009970
PW_C006078	HMDB0010037
PW_C006191	HMDB0010150
PW_C040459	HMDB0061186
PW_C040458	HMDB0061188
PW_C003153	HMDB0007102
PW_C040457	HMDB0061187
PW_C000776	HMDB0000975
PW_C002111	HMDB0004258
PW_C006772	HMDB0011133
PW_C001584	HMDB0002350
PW_C006778	HMDB0011142
PW_C000661	HMDB0000827
PW_C006780	HMDB0011144
PW_C002791	HMDB0006523
PW_C040482	HMDB0061332
PW_C040486	HMDB0061333
PW_C001201	HMDB0001564
PW_C040487	HMDB0061334
PW_C000871	HMDB0001114
PW_C000675	HMDB0000848
PW_C002796	HMDB0006529
PW_C008527	HMDB0013640
PW_C002775	HMDB0006498
PW_C040467	HMDB0060582
PW_C009037	HMDB0014682
PW_C040470	HMDB0061196
PW_C000816	HMDB0001035
PW_C001326	HMDB0001980
PW_C009610	HMDB0015328
PW_C009708	HMDB0015433
PW_C040471	HMDB0061258
PW_C022647	HMDB0041886
PW_C009073	HMDB0014722
PW_C008996	HMDB0014635
PW_C040472	HMDB0061259
PW_C001297	HMDB0001938
PW_C009168	HMDB0014829
PW_C040473	HMDB0061260
PW_C009254	HMDB0014928
PW_C040677	HMDB0060574
PW_C040678	HMDB0060863
PW_C009334	HMDB0015019
PW_C022737	HMDB0042005
PW_C040468	HMDB0060579
PW_C008725	HMDB0014324
PW_C009593	HMDB0015311
PW_C009713	HMDB0015438
PW_C040475	HMDB0061261
PW_C040469	HMDB0060583
PW_C009018	HMDB0014660
PW_C040665	HMDB0061358
PW_C040474	HMDB0060510
PW_C009230	HMDB0014900
PW_C040680	HMDB0060499
PW_C040679	HMDB0060661
PW_C040681	HMDB0061360
PW_C009640	HMDB0015360
PW_C001014	HMDB0001315
PW_C009655	HMDB0015378
PW_C009064	HMDB0014710
PW_C040685	HMDB0061054
PW_C009036	HMDB0014681
PW_C008843	HMDB0014454
PW_C008884	HMDB0014505
PW_C040686	HMDB0061364
PW_C009240	HMDB0014911
PW_C040655	HMDB0061353
PW_C040656	HMDB0061352
PW_C040592	HMDB0060635
PW_C008954	HMDB0014587
PW_C040495	HMDB0061336
PW_C040496	HMDB0061337
PW_C008951	HMDB0014584
PW_C040476	HMDB0061262
PW_C040657	HMDB0061204
PW_C040483	HMDB0060639
PW_C040485	HMDB0060638
PW_C009028	HMDB0014672
PW_C008612	HMDB0013856
PW_C040477	HMDB0060433
PW_C022605	HMDB0041822
PW_C040478	HMDB0060689
PW_C040479	HMDB0061263
PW_C040481	HMDB0060449
PW_C040517	HMDB0060688
PW_C012827	HMDB0031647
PW_C040516	HMDB0060387
PW_C008615	HMDB0013860
PW_C008613	HMDB0013858
PW_C040515	HMDB0060686
PW_C008616	HMDB0013861
PW_C040488	HMDB0060588
PW_C040490	HMDB0060693
PW_C040497	HMDB0060691
PW_C040499	HMDB0061265
PW_C009594	HMDB0015312
PW_C040518	HMDB0060690
PW_C040491	HMDB0060692
PW_C008614	HMDB0013859
PW_C009153	HMDB0014813
PW_C008621	HMDB0013866
PW_C040492	HMDB0060530
PW_C040494	HMDB0060666
PW_C040542	HMDB0060585
PW_C040540	HMDB0060513
PW_C040666	HMDB0060808
PW_C040674	HMDB0060615
PW_C040667	HMDB0061328
PW_C040668	HMDB0060616
PW_C040671	HMDB0061125
PW_C040670	HMDB0061124
PW_C040669	HMDB0061123
PW_C040673	HMDB0060622
PW_C040541	HMDB0061085
PW_C040539	HMDB0060667
PW_C040672	HMDB0061140
PW_C009027	HMDB0014671
PW_C008849	HMDB0014462
PW_C009039	HMDB0014684
PW_C040484	HMDB0060406
PW_C040687	HMDB0060393
PW_C009523	HMDB0015233
PW_C008892	HMDB0014515
PW_C009324	HMDB0015008
PW_C009404	HMDB0015098
PW_C008859	HMDB0014473
PW_C009250	HMDB0014922
PW_C009427	HMDB0015126
PW_C008966	HMDB0014604
PW_C001282	HMDB0001923
PW_C009316	HMDB0014999
PW_C009464	HMDB0015167
PW_C009429	HMDB0015128
PW_C040688	HMDB0060659
PW_C040504	HMDB0060416
PW_C040505	HMDB0060876
PW_C040506	HMDB0060415
PW_C040525	HMDB0061327
PW_C040546	HMDB0060874
PW_C040526	HMDB0061340
PW_C040547	HMDB0060875
PW_C040507	HMDB0060804
PW_C040509	HMDB0060412
PW_C040519	HMDB0061269
PW_C040510	HMDB0061338
PW_C040520	HMDB0061339
PW_C040508	HMDB0060601
PW_C009057	HMDB0014703
PW_C008769	HMDB0014372
PW_C008913	HMDB0014543
PW_C040724	HMDB0061389
PW_C009337	HMDB0015022
PW_C008818	HMDB0014427
PW_C009517	HMDB0015227
PW_C002355	HMDB0005006
PW_C009278	HMDB0014952
PW_C002376	HMDB0005033
PW_C009260	HMDB0014934
PW_C009329	HMDB0015014
PW_C009709	HMDB0015434
PW_C009460	HMDB0015163
PW_C009156	HMDB0014816
PW_C008813	HMDB0014420
PW_C009406	HMDB0015101
PW_C008724	HMDB0014323
PW_C008657	HMDB0013929
PW_C040498	HMDB0061272
PW_C002360	HMDB0005011
PW_C008752	HMDB0014353
PW_C008960	HMDB0014596
PW_C009580	HMDB0015297
PW_C009414	HMDB0015110
PW_C009242	HMDB0014913
PW_C009636	HMDB0015356
PW_C009063	HMDB0014709
PW_C001078	HMDB0001394
PW_C008921	HMDB0014551
PW_C008815	HMDB0014423
PW_C009861	HMDB0015603
PW_C001268	HMDB0001901
PW_C008836	HMDB0014447
PW_C001294	HMDB0001935
PW_C009755	HMDB0015487
PW_C008805	HMDB0014411
PW_C009388	HMDB0015081
PW_C040493	HMDB0061273
PW_C009209	HMDB0014874
PW_C001274	HMDB0001913
PW_C040501	HMDB0061275
PW_C040502	HMDB0061276
PW_C002357	HMDB0005008
PW_C002365	HMDB0005017
PW_C040500	HMDB0061277
PW_C002371	HMDB0005026
PW_C040503	HMDB0061278
PW_C001289	HMDB0001930
PW_C001278	HMDB0001919
PW_C009004	HMDB0014644
PW_C009074	HMDB0014723
PW_C009148	HMDB0014808
PW_C009333	HMDB0015018
PW_C009694	HMDB0015419
PW_C008774	HMDB0014377
PW_C009339	HMDB0015024
PW_C008947	HMDB0014580
PW_C009695	HMDB0015420
PW_C009352	HMDB0015039
PW_C001287	HMDB0001928
PW_C009094	HMDB0014744
PW_C009022	HMDB0014665
PW_C009241	HMDB0014912
PW_C009272	HMDB0014946
PW_C001292	HMDB0001933
PW_C008757	HMDB0014359
PW_C009454	HMDB0015156
PW_C008844	HMDB0014455
PW_C001299	HMDB0001940
PW_C009083	HMDB0014732
PW_C008934	HMDB0014565
PW_C009176	HMDB0014838
PW_C008751	HMDB0014352
PW_C009624	HMDB0015342
PW_C009603	HMDB0015321
PW_C008745	HMDB0014344
PW_C009245	HMDB0014916
PW_C009415	HMDB0015111
PW_C008984	HMDB0014622
PW_C009262	HMDB0014936
PW_C009586	HMDB0015303
PW_C009430	HMDB0015129
PW_C009396	HMDB0015090
PW_C009366	HMDB0015055
PW_C009507	HMDB0015214
PW_C009106	HMDB0014756
PW_C008796	HMDB0014399
PW_C009450	HMDB0015152
PW_C009084	HMDB0014733
PW_C009228	HMDB0014897
PW_C008798	HMDB0014401
PW_C009606	HMDB0015324
PW_C006083	HMDB0010042
PW_C003060	HMDB0007009
PW_C009320	HMDB0015004
PW_C001283	HMDB0001924
PW_C008742	HMDB0014341
PW_C009100	HMDB0014750
PW_C008734	HMDB0014333
PW_C001291	HMDB0001932
PW_C009616	HMDB0015334
PW_C009785	HMDB0015520
PW_C009721	HMDB0015447
PW_C009401	HMDB0015095
PW_C001224	HMDB0001849
PW_C009356	HMDB0015044
PW_C009466	HMDB0015169
PW_C008816	HMDB0014425
PW_C009692	HMDB0015417
PW_C008794	HMDB0014397
PW_C040697	HMDB0060864
PW_C040698	HMDB0060866
PW_C040699	HMDB0060598
PW_C040700	HMDB0060865
PW_C040701	HMDB0060769
PW_C040702	HMDB0060867
PW_C040703	HMDB0060868
PW_C008817	HMDB0014426
PW_C040576	HMDB0060655
PW_C040578	HMDB0060656
PW_C040577	HMDB0060678
PW_C040580	HMDB0060677
PW_C040579	HMDB0060679
PW_C040581	HMDB0060680
PW_C040582	HMDB0060681
PW_C008900	HMDB0014523
PW_C009485	HMDB0015189
PW_C009608	HMDB0015326
PW_C008842	HMDB0014453
PW_C008868	HMDB0014487
PW_C009852	HMDB0015594
PW_C009553	HMDB0015267
PW_C009087	HMDB0014736
PW_C001225	HMDB0001850
PW_C002366	HMDB0005018
PW_C009456	HMDB0015158
PW_C008809	HMDB0014415
PW_C009534	HMDB0015247
PW_C008909	HMDB0014537
PW_C008915	HMDB0014545
PW_C009483	HMDB0015187
PW_C002349	HMDB0004992
PW_C008831	HMDB0014442
PW_C009576	HMDB0015292
PW_C009355	HMDB0015043
PW_C009024	HMDB0014668
PW_C009435	HMDB0015137
PW_C009402	HMDB0015096
PW_C009344	HMDB0015029
PW_C009221	HMDB0014888
PW_C009196	HMDB0014859
PW_C009271	HMDB0014945
PW_C008830	HMDB0014441
PW_C002350	HMDB0004995
PW_C008829	HMDB0014440
PW_C040537	HMDB0060464
PW_C040536	HMDB0060657
PW_C022710	HMDB0041959
PW_C022689	HMDB0041936
PW_C022690	HMDB0041937
PW_C008862	HMDB0014477
PW_C040521	HMDB0060931
PW_C040522	HMDB0060672
PW_C009000	HMDB0014640
PW_C008858	HMDB0014472
PW_C009397	HMDB0015091
PW_C009605	HMDB0015323
PW_C009266	HMDB0014940
PW_C040710	HMDB0061379
PW_C009277	HMDB0014951
PW_C009349	HMDB0015036
PW_C009183	HMDB0014846
PW_C001223	HMDB0001848
PW_C009567	HMDB0015282
PW_C040601	HMDB0060952
PW_C040602	HMDB0060717
PW_C040599	HMDB0060992
PW_C040600	HMDB0060716
PW_C002381	HMDB0005038
PW_C040544	HMDB0060462
PW_C040559	HMDB0060472
PW_C008696	HMDB0014021
PW_C000060	HMDB0000087
PW_C040712	HMDB0060291
PW_C040620	HMDB0060463
PW_C040514	HMDB0060654
PW_C002372	HMDB0005028
PW_C008977	HMDB0014615
PW_C040649	HMDB0060551
PW_C040650	HMDB0060607
PW_C040651	HMDB0061170
PW_C008876	HMDB0014496
PW_C008731	HMDB0001934
PW_C000880	HMDB0001126
PW_C000799	HMDB0001010
PW_C000824	HMDB0001046
PW_C001001	HMDB0001297
PW_C001075	HMDB0001390
PW_C000939	HMDB0001204
PW_C001089	HMDB0001411
PW_C001103	HMDB0001427
PW_C001154	HMDB0001497
PW_C000985	HMDB0001272
PW_C000801	HMDB0001013
PW_C009285	HMDB0014960
PW_C009205	HMDB0014869
PW_C009360	HMDB0015048
PW_C009449	HMDB0015151
PW_C009539	HMDB0015252
PW_C040448	HMDB0060697
PW_C040512	HMDB0061281
PW_C009120	HMDB0014773
PW_C009315	HMDB0014998
PW_C006073	HMDB0010032
PW_C006188	HMDB0010147
PW_C013567	HMDB0032436
PW_C001485	HMDB0002200
PW_C022597	HMDB0041812
PW_C040513	HMDB0061331
PW_C009193	HMDB0014856
PW_C040446	HMDB0060695
PW_C040447	HMDB0060696
PW_C008834	HMDB0014445
PW_C040511	HMDB0061280
PW_C009391	HMDB0015084
PW_C040528	HMDB0060351
PW_C040529	HMDB0060366
PW_C040530	HMDB0060671
PW_C040532	HMDB0060389
PW_C040533	HMDB0060400
PW_C040531	HMDB0060367
PW_C040524	HMDB0060670
PW_C040523	HMDB0060669
PW_C009058	HMDB0014704
PW_C040551	HMDB0061343
PW_C040553	HMDB0060651
PW_C040550	HMDB0060653
PW_C040552	HMDB0060673
PW_C040554	HMDB0060652
PW_C040556	HMDB0060566
PW_C040555	HMDB0060675
PW_C040549	HMDB0060658
PW_C009243	HMDB0014914
PW_C040604	HMDB0060676
PW_C040557	HMDB0060568
PW_C001249	HMDB0001877
PW_C008641	HMDB0013899
PW_C040543	HMDB0060685
PW_C008643	HMDB0013902
PW_C040545	HMDB0061342
PW_C008640	HMDB0013898
PW_C040548	HMDB0060684
PW_C008639	HMDB0013897
PW_C040569	HMDB0060682
PW_C008642	HMDB0013900
PW_C040565	HMDB0060683
PW_C040575	HMDB0061239
PW_C000720	HMDB0000901
PW_C040713	HMDB0060877
PW_C040714	HMDB0060762
PW_C040715	HMDB0060714
PW_C040716	HMDB0060744
PW_C040720	HMDB0061381
PW_C040718	HMDB0060749
PW_C040721	HMDB0061382
PW_C040717	HMDB0060740
PW_C040719	HMDB0060723
PW_C008175	HMDB0013037
PW_C002364	HMDB0005016
PW_C040614	HMDB0060532
PW_C040615	HMDB0061172
PW_C008635	HMDB0013892
PW_C040611	HMDB0060852
PW_C040612	HMDB0061167
PW_C040613	HMDB0061345
PW_C008740	HMDB0014339
PW_C040583	HMDB0061007
PW_C040584	HMDB0060849
PW_C040590	HMDB0060997
PW_C040591	HMDB0060856
PW_C040588	HMDB0060851
PW_C040589	HMDB0060850
PW_C040534	HMDB0061169
PW_C009638	HMDB0015358
PW_C040535	HMDB0061138
PW_C040573	HMDB0061228
PW_C040586	HMDB0061229
PW_C040585	HMDB0060718
PW_C040587	HMDB0061329
PW_C009649	HMDB0015372
PW_C040566	HMDB0060947
PW_C040567	HMDB0061205
PW_C001233	HMDB0001859
PW_C040627	HMDB0060946
PW_C006326	HMDB0010316
PW_C040628	HMDB0060559
PW_C040297	HMDB0059911
PW_C009558	HMDB0015273
PW_C040593	HMDB0060628
PW_C040597	HMDB0060840
PW_C040596	HMDB0060816
PW_C040605	HMDB0060699
PW_C040594	HMDB0060629
PW_C040603	HMDB0060630
PW_C040598	HMDB0061139
PW_C008780	HMDB0014383
PW_C008649	HMDB0013914
PW_C008648	HMDB0013913
PW_C008647	HMDB0013912
PW_C008646	HMDB0013911
PW_C040608	HMDB0060743
PW_C040610	HMDB0061130
PW_C040607	HMDB0060720
PW_C040606	HMDB0060705
PW_C040609	HMDB0060759
PW_C008912	HMDB0014542
PW_C040644	HMDB0061347
PW_C040645	HMDB0061348
PW_C040646	HMDB0061349
PW_C040722	HMDB0060872
PW_C040642	HMDB0060873
PW_C040647	HMDB0061350
PW_C040723	HMDB0061383
PW_C009184	HMDB0014847
PW_C040659	HMDB0060641
PW_C040662	HMDB0061354
PW_C040660	HMDB0060640
PW_C040663	HMDB0061355
PW_C040664	HMDB0061356
PW_C040661	HMDB0060599
PW_C009432	HMDB0015132
PW_C040618	HMDB0061231
PW_C040619	HMDB0061232
PW_C040617	HMDB0061206
PW_C040616	HMDB0060822
PW_C022645	HMDB0041884
PW_C040648	HMDB0061088
PW_C040654	HMDB0061351
PW_C009897	HMDB0015643
PW_C009165	HMDB0014826
PW_C009457	HMDB0015159
PW_C040625	HMDB0061156
PW_C040624	HMDB0060650
PW_C040626	HMDB0061157
PW_C040622	HMDB0060634
PW_C040621	HMDB0060491
PW_C040623	HMDB0060788
PW_C002374	HMDB0005031
PW_C040633	HMDB0060842
PW_C040637	HMDB0060980
PW_C040631	HMDB0060838
PW_C040629	HMDB0060836
PW_C040639	HMDB0061105
PW_C040638	HMDB0060981
PW_C040641	HMDB0061241
PW_C040632	HMDB0060839
PW_C040640	HMDB0061240
PW_C040630	HMDB0060837
PW_C040634	HMDB0060857
PW_C040635	HMDB0060858
PW_C040636	HMDB0060862
PW_C040658	HMDB0061357
PW_C000881	HMDB0001127
PW_C009001	HMDB0014641
PW_C009943	HMDB0015696
PW_C009020	HMDB0014662
PW_C008894	HMDB0014517
PW_C008993	HMDB0014632
PW_C009300	HMDB0014979
PW_C009493	HMDB0015197
PW_C009524	HMDB0015234
PW_C009537	HMDB0015250
PW_C009623	HMDB0015341
PW_C009627	HMDB0015345
PW_C009685	HMDB0015409
PW_C009686	HMDB0015411
PW_C009944	HMDB0015697
PW_C009130	HMDB0014785
PW_C009310	HMDB0014992
PW_C009361	HMDB0015049
PW_C009506	HMDB0015213
PW_C009622	HMDB0015340
PW_C009769	HMDB0015502
PW_C040725	HMDB0061718
PW_C040726	HMDB0061719
PW_C009776	HMDB0015509
PW_C009007	HMDB0014647
PW_C009368	HMDB0015057
PW_C009886	HMDB0015631
PW_C009134	HMDB0014790
PW_C009179	HMDB0014842
PW_C009596	HMDB0015314
PW_C040727	HMDB0060548
PW_C022668	HMDB0041913
PW_C009302	HMDB0014982
PW_C009770	HMDB0015503
PW_C009756	HMDB0015488
PW_C009284	HMDB0014959
PW_C009828	HMDB0015565
PW_C009066	HMDB0014713
PW_C009187	HMDB0014850
PW_C009740	HMDB0015469
PW_C009679	HMDB0015403
PW_C009916	HMDB0015666
PW_C009276	HMDB0014950
PW_C009926	HMDB0015678
PW_C009744	HMDB0015473
PW_C009003	HMDB0014643
PW_C009801	HMDB0015538
PW_C008974	HMDB0014612
PW_C009742	HMDB0015471
PW_C009741	HMDB0015470
PW_C001263	HMDB0001895
PW_C009161	HMDB0014822
PW_C009054	HMDB0014700
PW_C009896	HMDB0015642
PW_C009758	HMDB0015490
PW_C007784	HMDB0012238
PW_C000014	HMDB0000021
PW_C001904	HMDB0003474
PW_C000181	HMDB0000265
PW_C001938	HMDB0003609
PW_C000169	HMDB0000248
PW_C009689	HMDB0015414
PW_C009375	HMDB0015066
PW_C009827	HMDB0015564
PW_C008956	HMDB0014589
PW_C009722	HMDB0015448
PW_C009693	HMDB0015418
PW_C040728	HMDB0061720
PW_C040729	HMDB0061721
PW_C009942	HMDB0015695
PW_C040730	HMDB0061722
PW_C008811	HMDB0014417
PW_C009479	HMDB0015182
PW_C040731	HMDB0061723
PW_C009180	HMDB0014843
PW_C009350	HMDB0015037
PW_C040732	HMDB0061724
PW_C009112	HMDB0014763
PW_C009332	HMDB0015017
PW_C040733	HMDB0061725
PW_C009132	HMDB0014787
PW_C009386	HMDB0015078
PW_C040734	HMDB0061726
PW_C008998	HMDB0014638
PW_C040735	HMDB0061727
PW_C006174	HMDB0010133
PW_C003221	HMDB0007170
PW_C022608	HMDB0041827
PW_C040092	HMDB0059655
PW_C001006	HMDB0001304
PW_C041026	
PW_C040918	
PW_C000546	HMDB0000694
PW_C000470	HMDB0000606
PW_C043034	
PW_C003059	HMDB0007008
PW_C004869	HMDB0008821
PW_C007860	HMDB0012330
PW_C045272	HMDB0112935
PW_C045273	HMDB0113837
PW_C003916	HMDB0007866
PW_C004870	HMDB0008822
PW_C007861	HMDB0012331
PW_C057438	HMDB0112937
PW_C057596	HMDB0113839
PW_C003917	HMDB0007867
PW_C003061	HMDB0007010
PW_C004871	HMDB0008823
PW_C057077	HMDB0112273
PW_C057433	HMDB0112936
PW_C057591	HMDB0113838
PW_C003918	HMDB0007868
PW_C003062	HMDB0007011
PW_C004872	HMDB0008824
PW_C007862	HMDB0012332
PW_C057483	HMDB0112944
PW_C057641	HMDB0113845
PW_C003919	HMDB0007869
PW_C003063	HMDB0007012
PW_C004873	HMDB0008825
PW_C007863	HMDB0012333
PW_C057453	HMDB0112940
PW_C057611	HMDB0113842
PW_C003920	HMDB0007870
PW_C003064	HMDB0007013
PW_C004874	HMDB0008826
PW_C007864	HMDB0012334
PW_C057534	HMDB0112959
PW_C057692	HMDB0113860
PW_C003921	HMDB0007871
PW_C003065	HMDB0007014
PW_C004875	HMDB0008827
PW_C041049	HMDB0112266
PW_C057506	HMDB0112951
PW_C057664	HMDB0113852
PW_C003922	HMDB0007872
PW_C003066	HMDB0007015
PW_C004876	HMDB0008828
PW_C007865	HMDB0012335
PW_C057505	HMDB0112950
PW_C057663	HMDB0113851
PW_C003923	HMDB0007873
PW_C003067	HMDB0007016
PW_C004877	HMDB0008829
PW_C007866	HMDB0012336
PW_C059101	HMDB0112979
PW_C059895	HMDB0113879
PW_C003924	HMDB0007874
PW_C003068	HMDB0007017
PW_C004878	HMDB0008830
PW_C060692	HMDB0112294
PW_C059102	HMDB0112980
PW_C059896	HMDB0113880
PW_C003925	HMDB0007875
PW_C003069	HMDB0007018
PW_C004879	HMDB0008831
PW_C007867	HMDB0012337
PW_C059103	HMDB0112981
PW_C059897	HMDB0113881
PW_C003926	HMDB0007876
PW_C003070	HMDB0007019
PW_C004880	HMDB0008832
PW_C060691	HMDB0112293
PW_C059104	HMDB0112982
PW_C059898	HMDB0113882
PW_C003927	HMDB0007877
PW_C003071	HMDB0007020
PW_C004881	HMDB0008833
PW_C060693	HMDB0112295
PW_C059105	HMDB0112983
PW_C059899	HMDB0113883
PW_C003928	HMDB0007878
PW_C003072	HMDB0007021
PW_C004882	HMDB0008834
PW_C057081	HMDB0112274
PW_C057533	HMDB0112958
PW_C057691	HMDB0113859
PW_C003929	HMDB0007879
PW_C003073	HMDB0007022
PW_C004883	HMDB0008835
PW_C060694	HMDB0112296
PW_C059106	HMDB0112984
PW_C059900	HMDB0113884
PW_C003930	HMDB0007880
PW_C003074	HMDB0007023
PW_C004884	HMDB0008836
PW_C060695	HMDB0112297
PW_C059107	HMDB0112985
PW_C059901	HMDB0113885
PW_C003931	HMDB0007881
PW_C003075	HMDB0007024
PW_C004885	HMDB0008837
PW_C007868	HMDB0012338
PW_C059108	HMDB0112986
PW_C059902	HMDB0113886
PW_C003932	HMDB0007882
PW_C003076	HMDB0007025
PW_C004886	HMDB0008838
PW_C007869	HMDB0012339
PW_C059109	HMDB0112987
PW_C059903	HMDB0113887
PW_C003077	HMDB0007026
PW_C004887	HMDB0008839
PW_C060696	HMDB0112298
PW_C059110	HMDB0112988
PW_C059904	HMDB0113888
PW_C003934	HMDB0007884
PW_C003078	HMDB0007027
PW_C004888	HMDB0008840
PW_C060697	HMDB0112299
PW_C059111	HMDB0112989
PW_C059905	HMDB0113889
PW_C003935	HMDB0007885
PW_C003079	HMDB0007028
PW_C004889	HMDB0008841
PW_C060698	HMDB0112300
PW_C059112	HMDB0112990
PW_C059906	HMDB0113890
PW_C003936	HMDB0007886
PW_C003080	HMDB0007029
PW_C004890	HMDB0008842
PW_C060699	HMDB0112301
PW_C059113	HMDB0112991
PW_C059907	HMDB0113891
PW_C003937	HMDB0007887
PW_C003081	HMDB0007030
PW_C004891	HMDB0008843
PW_C060700	HMDB0112302
PW_C059114	HMDB0112992
PW_C059908	HMDB0113892
PW_C003938	HMDB0007888
PW_C003082	HMDB0007031
PW_C004892	HMDB0008844
PW_C060701	HMDB0112303
PW_C059115	HMDB0112993
PW_C059909	HMDB0113893
PW_C003939	HMDB0007889
PW_C003083	HMDB0007032
PW_C004893	HMDB0008845
PW_C060702	HMDB0112304
PW_C059116	HMDB0112994
PW_C059910	HMDB0113894
PW_C003940	HMDB0007890
PW_C003084	HMDB0007033
PW_C004894	HMDB0008846
PW_C060703	HMDB0112305
PW_C059117	HMDB0112995
PW_C059911	HMDB0113895
PW_C003941	HMDB0007891
PW_C003085	HMDB0007034
PW_C004895	HMDB0008847
PW_C007870	HMDB0012340
PW_C059118	HMDB0112996
PW_C059912	HMDB0113896
PW_C003942	HMDB0007892
PW_C003086	HMDB0007035
PW_C004896	HMDB0008848
PW_C060704	HMDB0112306
PW_C059119	HMDB0112997
PW_C059913	HMDB0113897
PW_C003943	HMDB0007893
PW_C003087	HMDB0007036
PW_C004897	HMDB0008849
PW_C060705	HMDB0112307
PW_C059120	HMDB0112998
PW_C059914	HMDB0113898
PW_C003944	HMDB0007894
PW_C003088	HMDB0007037
PW_C004902	HMDB0008854
PW_C007871	HMDB0012341
PW_C059121	HMDB0112999
PW_C059915	HMDB0113899
PW_C003949	HMDB0007899
PW_C003089	HMDB0007038
PW_C004903	HMDB0008855
PW_C007872	HMDB0012342
PW_C057463	HMDB0112942
PW_C057621	HMDB0116710
PW_C003950	HMDB0007900
PW_C003090	HMDB0007039
PW_C004904	HMDB0008856
PW_C057103	HMDB0112275
PW_C057440	HMDB0112938
PW_C057598	HMDB0113840
PW_C003951	HMDB0007901
PW_C003091	HMDB0007040
PW_C004905	HMDB0008857
PW_C007873	HMDB0012343
PW_C057457	HMDB0112941
PW_C057615	HMDB0113843
PW_C003952	HMDB0007902
PW_C003092	HMDB0007041
PW_C004906	HMDB0008858
PW_C007874	HMDB0012344
PW_C057471	HMDB0112943
PW_C057629	HMDB0113844
PW_C003953	HMDB0007903
PW_C003093	HMDB0007042
PW_C004907	HMDB0008859
PW_C007875	HMDB0012345
PW_C057507	HMDB0112952
PW_C057665	HMDB0113853
PW_C003954	HMDB0007904
PW_C003094	HMDB0007043
PW_C004908	HMDB0008860
PW_C057107	HMDB0112276
PW_C057489	HMDB0112947
PW_C057647	HMDB0113848
PW_C003955	HMDB0007905
PW_C003095	HMDB0007044
PW_C004909	HMDB0008861
PW_C007876	HMDB0012346
PW_C057488	HMDB0112946
PW_C057646	HMDB0113847
PW_C003956	HMDB0007906
PW_C003096	HMDB0007045
PW_C004910	HMDB0008862
PW_C007877	HMDB0012347
PW_C059122	HMDB0113000
PW_C059916	HMDB0113900
PW_C003957	HMDB0007907
PW_C003097	HMDB0007046
PW_C004911	HMDB0008863
PW_C060706	HMDB0112308
PW_C059123	HMDB0113001
PW_C059917	HMDB0113901
PW_C003958	HMDB0007908
PW_C003098	HMDB0007047
PW_C004912	HMDB0008864
PW_C007878	HMDB0012348
PW_C059124	HMDB0113002
PW_C059918	HMDB0113902
PW_C003959	HMDB0007909
PW_C003099	HMDB0007048
PW_C004913	HMDB0008865
PW_C060707	HMDB0112309
PW_C059125	HMDB0113003
PW_C059919	HMDB0113903
PW_C003960	HMDB0007910
PW_C003100	HMDB0007049
PW_C004914	HMDB0008866
PW_C057108	HMDB0112277
PW_C057535	HMDB0112960
PW_C057693	HMDB0113861
PW_C003961	HMDB0007911
PW_C003101	HMDB0007050
PW_C004915	HMDB0008867
PW_C057109	HMDB0112278
PW_C057521	HMDB0112955
PW_C057679	HMDB0113856
